FileFieldId	FileId	FieldName	DataType	Validation	SparkColType	ColumnLength	Mandatory
122	10001	AMT_DISPUTE_CUST_PYE	DECIMAL(13,2)	null	IntegerType()	13	FALSE
123	10001	NUM_DISPUTE_CUST_LTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
124	10001	AMT_DISPUTE_CUST_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
125	10001	NUM_DISPUTE_CLIENT_YTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
126	10001	AMT_DISPUTE_CLIENT_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
127	10001	NUM_DISPUTE_CLIENT_PYE	DECIMAL(3,0)	null	IntegerType()	3	FALSE
128	10001	AMT_DISPUTE_CLIENT_PYE	DECIMAL(13,2)	null	IntegerType()	13	FALSE
129	10001	NUM_DISPUTE_CLIENT_LTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
130	10001	AMT_DISPUTE_CLIENT_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
131	10001	NUM_PAYMENTS_YTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
132	10001	AMT_PAYMENTS_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
133	10001	NUM_PAYMENTS_PYE	DECIMAL(5,0)	null	IntegerType()	5	FALSE
134	10001	AMT_PAYMENTS_PYE	DECIMAL(13,2)	null	IntegerType()	13	FALSE
135	10001	NUM_PAYMENTS_LTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
136	10001	AMT_PAYMENTS_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
137	10001	NUM_PAYMENTS_CTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
138	10001	AMT_PAYMENTS_CTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
139	10001	AMT_FCHG_BILLED_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
140	10001	AMT_FCHG_BILLED_PYE	DECIMAL(13,2)	null	IntegerType()	13	FALSE
141	10001	AMT_FCHG_BILLED_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
142	10001	AMT_FCHG_PAID_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
143	10001	AMT_FCHG_PAID_PYE	DECIMAL(13,2)	null	IntegerType()	13	FALSE
144	10001	AMT_FCHG_PAID_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
145	10001	NUM_NSF_PAYMENTS_YTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
146	10001	AMT_NSF_PAYMENTS_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
147	10001	NUM_NSF_PAYMENTS_PYE	DECIMAL(3,0)	null	IntegerType()	3	FALSE
148	10001	AMT_NSF_PAYMENTS_PYE	DECIMAL(13,2)	null	IntegerType()	13	FALSE
149	10001	NUM_NSF_PAYMENTS_LTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
150	10001	AMT_NSF_PAYMENTS_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
151	10001	NUM_LIMIT_INCREASE_YTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
152	10001	AMT_LIMIT_INCREASE_YTD	DECIMAL(11,0)	null	IntegerType()	11	FALSE
153	10001	NUM_LIMIT_INCREASE_PYE	DECIMAL(3,0)	null	IntegerType()	3	FALSE
154	10001	AMT_LIMIT_INCREASE_PYE	DECIMAL(11,0)	null	IntegerType()	11	FALSE
155	10001	NUM_LIMIT_INCREASE_LTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
156	10001	AMT_LIMIT_INCREASE_LTD	DECIMAL(11,0)	null	IntegerType()	11	FALSE
157	10001	NUM_LIMIT_DECREASE_YTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
158	10001	AMT_LIMIT_DECREASE_YTD	DECIMAL(11,0)	null	IntegerType()	11	FALSE
159	10001	NUM_LIMIT_DECREASE_PYE	DECIMAL(3,0)	null	IntegerType()	3	FALSE
160	10001	AMT_LIMIT_DECREASE_PYE	DECIMAL(11,0)	null	IntegerType()	11	FALSE
161	10001	NUM_LIMIT_DECREASE_LTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
162	10001	AMT_LIMIT_DECREASE_LTD	DECIMAL(11,0)	null	IntegerType()	11	FALSE
163	10001	NUM_PURCHASES_YTD	DECIMAL(7,0)	null	IntegerType()	7	FALSE
164	10001	AMT_PURCHASES_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
165	10001	NUM_PURCHASES_LTD	DECIMAL(7,0)	null	IntegerType()	7	FALSE
166	10001	AMT_PURCHASES_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
167	10001	NUM_CASH_YTD	DECIMAL(7,0)	null	IntegerType()	7	FALSE
168	10001	AMT_CASH_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
169	10001	NUM_CASH_LTD	DECIMAL(7,0)	null	IntegerType()	7	FALSE
170	10001	AMT_CASH_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
171	10001	NUM_CONV_CHECKS_YTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
172	10001	AMT_CONV_CHECKS_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
173	10001	NUM_CONV_CHECKS_LTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
174	10001	AMT_CONV_CHECKS_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
175	10001	NUM_CREDITS_YTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
176	10001	AMT_CREDITS_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
177	10001	NUM_CREDITS_LTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
178	10001	AMT_CREDITS_LTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
179	10001	FUTURE_PAYMENT_COUNTER	DECIMAL(3,0)	null	IntegerType()	3	FALSE
180	10001	ACCT_IN_BAL_IND	CHAR(1)	null	StringType()	1	FALSE
181	10001	NUM_LATE_FEES_BILLED_YTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
182	10001	NUM_OL_FEES_BILLED_YTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
183	10001	AMT_OL_FEES_BILLED_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
184	10001	AMT_LATEFEE_BILLED_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
185	10001	AMT_LATEFEE_PAID_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
186	10001	NUM_MISC_DEBITS_CTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
187	10001	AMT_MISC_DEBITS_CTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
188	10001	NUM_MISC_CREDITS_CTD	DECIMAL(5,0)	null	IntegerType()	5	FALSE
189	10001	AMT_MISC_CREDITS_CTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
190	10001	AMT_NSF_PAYMENTS_CTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
191	10001	NUM_NSF_PAYMENTS_CTD	DECIMAL(3,0)	null	IntegerType()	3	FALSE
192	10001	CHGS_CONS_IN_MIN_FCHG_CTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
193	10001	CHGS_CONSIDERED_FCHG_CTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
194	10001	AMT_CSHADV_SBJ_FR_FEE_CTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
195	10001	GEN_ANN_STMT_IND	CHAR(1)	null	StringType()	1	FALSE
196	10001	AMT_BKDT_CTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
197	10001	DATE_POST_FIRST_USE	DECIMAL(7,0)	null	IntegerType()	7	FALSE
198	10001	PRENOTE_ACCT_WAIVE	CHAR(1)	null	StringType()	1	FALSE
199	10001	DATE_LAST_FLOAT_PAY	DECIMAL(7,0)	null	IntegerType()	7	FALSE
200	10001	AMF_OVR_REAS_DSPLY	CHAR(2)	null	StringType()	2	FALSE
201	10001	HIGH_BAL_SINCE_PIF	DECIMAL(13,2)	null	IntegerType()	13	FALSE
202	10001	DATE_HIGH_BAL_PIF	DECIMAL(7,0)	null	IntegerType()	7	FALSE
203	10001	NEXT_TLP_EXPIRATION_DATE	DECIMAL(7,0)	null	IntegerType()	7	FALSE
204	10001	TLP_LAST_NUM	DECIMAL(5,0)	null	IntegerType()	5	FALSE
205	10001	BALANCE_AT_BANKRUPTCY	DECIMAL(13,2)	null	IntegerType()	13	FALSE
206	10001	AMT_NON_NSF_PMT_REV_CTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
207	10001	SYS_GEN_LATE_FEE_FLAG	CHAR(1)	null	StringType()	1	FALSE
208	10001	COLL_IND	CHAR(1)	null	StringType()	1	FALSE
209	10001	AUTOP_EARLY_DUE_DATE	DECIMAL(7,0)	null	IntegerType()	7	FALSE
210	10001	WAIVE_LATE_FEE_MONTHS	DECIMAL(3,0)	null	IntegerType()	3	FALSE
211	10001	WAIVE_FCHG_MONTHS	DECIMAL(3,0)	null	IntegerType()	3	FALSE
212	10001	WAIVE_FX_ADJ_MONTHS	DECIMAL(3,0)	null	IntegerType()	3	FALSE
213	10001	SCO_MSG_SUPP_IND	CHAR(1)	null	StringType()	1	FALSE
214	10001	CA_LAW_TOTAL_MONTHS	DECIMAL(5,0)	null	IntegerType()	5	FALSE
215	10001	CA_LAW_DATE_LAST_CALC	DECIMAL(7,0)	null	IntegerType()	7	FALSE
216	10001	CA_LAW_TOTAL_AMT	DECIMAL(13,2)	null	IntegerType()	13	FALSE
217	10001	CA_LAW_TOTAL_FINC_AMT	DECIMAL(13,2)	null	IntegerType()	13	FALSE
218	10001	MTHS_CONSECUTIVE_MIN_PAY	DECIMAL(2,0)	null	IntegerType()	2	FALSE
219	10001	CA_LAW_CALC_PAYOFF	CHAR(1)	null	StringType()	1	FALSE
220	10001	PAY_REQ_MET_DATE	DECIMAL(7,0)	null	IntegerType()	7	FALSE
221	10001	RES_LAST_PAYMENT_TYPE	DECIMAL(1,0)	null	IntegerType()	1	FALSE
222	10001	RES_NON_MAIL_PAY_COUNT	DECIMAL(2,0)	null	IntegerType()	2	FALSE
223	10001	RES_INDICATOR	CHAR(1)	null	StringType()	1	FALSE
224	10001	DATE_FIRST_AWARD_CASH	DECIMAL(7,0)	null	IntegerType()	7	FALSE
225	10001	AMT_FIRST_AWARD_CASH	DECIMAL(13,2)	null	IntegerType()	13	FALSE
226	10001	DATE_FIRST_AWARD_PURCH	DECIMAL(7,0)	null	IntegerType()	7	FALSE
227	10001	AMT_FIRST_AWARD_PURCH	DECIMAL(13,2)	null	IntegerType()	13	FALSE
228	10001	AMT_FEES_BILLED_YTD	DECIMAL(13,2)	null	IntegerType()	13	FALSE
229	10001	AMT_TRANS_PREV_POSTED	DECIMAL(13,2)	null	IntegerType()	13	FALSE
230	10001	RETURN_CHECK_FEE	DECIMAL(2,0)	null	IntegerType()	2	FALSE
231	10001	PAID_IN_FULL_CYCLE_IND	CHAR(1)	null	StringType()	1	FALSE
232	10001	SEGMENT_LENGTH	DECIMAL(4,0)	null	IntegerType()	4	FALSE
233	10001	EBPP_VENDOR_ID	CHAR(2)	null	StringType()	2	FALSE
234	10001	EBPP_OPTION_ID	CHAR(2)	null	StringType()	2	FALSE
